//pathway	mean_value	median_value	trimedmean_value	sd_value
07to17	0.6	0.0	0.0	1.8750438591361565
07to18	157.65	13.0	57.75	435.82230504983033
07to19	3.25	0.0	0.75	8.509282856788937
07to20	4.5	0.0	0.3125	17.82517439200142
07to21	35.65	0.0	5.0625	104.92216413282652
07to22	318.0	83.0	173.8125	547.4088244197673
07to23	396.7	78.0	181.875	773.3474129087338
07to24	329.6	35.5	183.3125	573.7655306922213
07to25	124.7	2.0	62.6875	228.6532884429819
07to26	2.0	0.0	0.4375	5.739979827582379
07to27	0.65	0.0	0.0	2.4767338424456895
07to28	598.55	395.0	527.3125	589.280513579238
07to29	64.5	0.0	10.5625	230.23706318305463
07to30	95.8	5.5	53.875	180.76958290946837
07to31	0.4	0.0	0.0625	1.187655806953123
07to32	2992.3	2281.5	2519.625	3072.81491213033
07to33	0.0	0.0	0.0	0.0
07to34	6237.65	4687.5	5262.625	5960.621437709679
07to35	2952.65	2829.0	2741.5	2335.595974320721
07to36	10035.65	9523.5	9738.8125	4150.173481155241
07to37	10154.9	8973.0	9426.875	4864.102090557765
07to38	1015.95	782.0	802.125	1008.5083030736143
07to39	263.3	59.5	138.75	531.1996452915747
07to40	8.95	0.0	1.375	24.824595189363905
07to41	0.1	0.0	0.0	0.4472135954999579
07to42	756.8	229.0	331.0	1800.2206765312208
07to43	0.0	0.0	0.0	0.0
07to44	447.0	221.5	276.5	692.2952670949768
07to45	154.5	7.0	68.375	309.1922413406636
07to46	82.25	0.0	4.3125	301.587008480489
07to47	13.1	0.0	0.0	58.350032697415635
07to48	7554.1	7384.0	7227.5625	5208.129595566006
07to49	7342.6	7751.5	6826.625	5901.458306839795
07to50	0.7	0.0	0.0	2.696976865033572
07to51	15.1	0.0	0.0	67.52925292049365
07to52	0.0	0.0	0.0	0.0
07to53	36.9	5.0	13.1875	82.34069148169823
07to54	46.85	6.0	23.625	87.91220201518044
07to55	0.15	0.0	0.0625	0.36634754853252327
07to56	0.95	0.0	0.0	4.2485291572496005
07to57	0.0	0.0	0.0	0.0
07to58	0.0	0.0	0.0	0.0
07to59	86.0	0.0	10.0	314.8727395397435
07to60	123.45	0.0	4.625	500.03425935261254
07to61	139.8	0.0	3.0	600.1809902459687
07to62	4.3	0.0	0.0	18.31048017422062
07to63	3.35	0.0	0.0	14.291237654038595
07to64	106.95	0.0	11.0	370.7313504554562
07to65	0.45	0.0	0.0	1.7910596686995397
07to66	13.9	0.0	0.0	62.162689774494154
07to67	0.0	0.0	0.0	0.0
07to68	0.0	0.0	0.0	0.0
07to69	0.0	0.0	0.0	0.0
07to70	39.95	0.0	0.75	170.0518419405342
07to71	10.65	0.0	1.0625	35.351282266627
